ID,City,Restaurant Name,Area Name,Cost for Two,Cuisines,Average Rating,Total Ratings,Is Open,Next Close Time,Aggregated Discount Info,Serviceability,Restaurant Link
4577,Pune,JOGESHWARI MISAL AND BHEL,Koregaon Park,₹200 for two,"Indian, Snacks, Beverages, Sweets",4,2,True,2023-09-01 23:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/jogeshwari-misal-and-bhel-dhole-patil-road-koregaon-park-pune-739758
4578,Pune,Cafe Irani	,Camp,₹200 for two,Indian,,,True,2023-09-01 21:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/cafe-irani-mg-road-camp-pune-628230
4579,Pune,Aasing's Kitchen,Erandwane,₹150 for two,Continental,4.7,100+,True,2023-09-01 22:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/aasings-kitchen-shantisheela-society-road-erandwane-pune-223507
4580,Pune,Arabian Bites,Camp,₹400 for two,"Arabian, Burgers, Cafe",4.2,20+,True,2023-09-01 23:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/arabian-bites-dastur-meher-road-camp-pune-676481
4581,Pune,Supreme Snacks,Erandwane,₹400 for two,Fast Food,3.8,500+,True,2023-09-01 23:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/supreme-snacks-karve-road-erandwane-pune-20702
4582,Pune,Largo Pizzeria,Shivaji Nagar,₹600 for two,Pizzas,4.5,10+,True,2023-09-01 19:00:00,₹125 OFF,SERVICEABLE,https://www.swiggy.com/restaurants/largo-pizzeria-prabhat-road-shivaji-nagar-pune-693690
4583,Pune,La Bouchee d'Or,Dhole Patil Road,₹400 for two,"Bakery, Desserts",4.6,1K+,True,2023-09-01 19:30:00,₹125 OFF,SERVICEABLE,https://www.swiggy.com/restaurants/la-bouchee-dor-bund-garden-road-dhole-patil-road-pune-45668
4584,Pune,Shree Wadewale,Parvati,₹150 for two,"South Indian, Snacks",4.1,100+,True,2023-09-01 20:00:00,20% OFF,SERVICEABLE,https://www.swiggy.com/restaurants/shree-wadewale-adarash-nagar-parvati-pune-381263
4585,Pune,Hindavi Swarajya Special Tupatil Sabudane Wade,Shivajinagar,₹100 for two,"Snacks, Maharashtrian, Fast Food",4.4,100+,True,2023-09-01 19:30:00,,SERVICEABLE,https://www.swiggy.com/restaurants/hindavi-swarajya-special-tupatil-sabudane-wade-jm-road-shivajinagar-pune-409927
4586,Pune,Cafe Chokolade,MG Road,₹120 for two,"Desserts, Ice Cream",4.6,100+,True,2023-09-01 23:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/cafe-chokolade-mg-road-pune-243711
4587,Pune,Kiosk Kaffee,Shivaji Nagar,₹350 for two,Beverages,4.4,20+,True,2023-09-01 23:00:00,50% OFF,SERVICEABLE,https://www.swiggy.com/restaurants/kiosk-kaffee-apte-road-shivaji-nagar-pune-628451
4588,Pune,House of Candy,Camp Area,₹400 for two,Desserts,,,True,2023-09-01 22:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/house-of-candy-moledina-road-camp-area-pune-518729
4589,Pune,Piazza pizza by Little Italy,Camp,₹950 for two,"Fast Food, Italian, Pizzas, Pastas, Desserts",3.9,100+,True,2023-09-01 22:30:00,20% OFF,SERVICEABLE,https://www.swiggy.com/restaurants/piazza-pizza-by-little-italy-camp-pune-557080
4590,Pune,Open Window Cakes	,Karve Nagar,₹400 for two,"Bakery, Desserts",4.3,20+,True,2023-09-01 23:55:00,₹100 OFF,SERVICEABLE,https://www.swiggy.com/restaurants/open-window-cakes-karve-road-karve-nagar-pune-641922
4591,Pune,Shalini's Salads,Parvati,₹500 for two,Salads,4.4,20+,True,2023-09-01 21:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/shalinis-salads-aranyeshwar-padmavati-road-parvati-pune-553473
4592,Pune,JOGESHWARI MISAL AND BHEL,Koregaon Park,₹200 for two,"Indian, Snacks, Beverages, Sweets",4,2,True,2023-09-01 23:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/jogeshwari-misal-and-bhel-dhole-patil-road-koregaon-park-pune-739758
4593,Pune,Cafe Irani	,Camp,₹200 for two,Indian,,,True,2023-09-01 21:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/cafe-irani-mg-road-camp-pune-628230
4594,Pune,Aasing's Kitchen,Erandwane,₹150 for two,Continental,4.7,100+,True,2023-09-01 22:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/aasings-kitchen-shantisheela-society-road-erandwane-pune-223507
4595,Pune,Arabian Bites,Camp,₹400 for two,"Arabian, Burgers, Cafe",4.2,20+,True,2023-09-01 23:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/arabian-bites-dastur-meher-road-camp-pune-676481
4596,Pune,Supreme Snacks,Erandwane,₹400 for two,Fast Food,3.8,500+,True,2023-09-01 23:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/supreme-snacks-karve-road-erandwane-pune-20702
4597,Pune,Largo Pizzeria,Shivaji Nagar,₹600 for two,Pizzas,4.5,10+,True,2023-09-01 19:00:00,₹125 OFF,SERVICEABLE,https://www.swiggy.com/restaurants/largo-pizzeria-prabhat-road-shivaji-nagar-pune-693690
4598,Pune,La Bouchee d'Or,Dhole Patil Road,₹400 for two,"Bakery, Desserts",4.6,1K+,True,2023-09-01 19:30:00,₹125 OFF,SERVICEABLE,https://www.swiggy.com/restaurants/la-bouchee-dor-bund-garden-road-dhole-patil-road-pune-45668
4599,Pune,Shree Wadewale,Parvati,₹150 for two,"South Indian, Snacks",4.1,100+,True,2023-09-01 20:00:00,20% OFF,SERVICEABLE,https://www.swiggy.com/restaurants/shree-wadewale-adarash-nagar-parvati-pune-381263
4600,Pune,Hindavi Swarajya Special Tupatil Sabudane Wade,Shivajinagar,₹100 for two,"Snacks, Maharashtrian, Fast Food",4.4,100+,True,2023-09-01 19:30:00,,SERVICEABLE,https://www.swiggy.com/restaurants/hindavi-swarajya-special-tupatil-sabudane-wade-jm-road-shivajinagar-pune-409927
4601,Pune,Cafe Chokolade,MG Road,₹120 for two,"Desserts, Ice Cream",4.6,100+,True,2023-09-01 23:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/cafe-chokolade-mg-road-pune-243711
4602,Pune,Kiosk Kaffee,Shivaji Nagar,₹350 for two,Beverages,4.4,20+,True,2023-09-01 23:00:00,50% OFF,SERVICEABLE,https://www.swiggy.com/restaurants/kiosk-kaffee-apte-road-shivaji-nagar-pune-628451
4603,Pune,House of Candy,Camp Area,₹400 for two,Desserts,,,True,2023-09-01 22:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/house-of-candy-moledina-road-camp-area-pune-518729
4604,Pune,Piazza pizza by Little Italy,Camp,₹950 for two,"Fast Food, Italian, Pizzas, Pastas, Desserts",3.9,100+,True,2023-09-01 22:30:00,20% OFF,SERVICEABLE,https://www.swiggy.com/restaurants/piazza-pizza-by-little-italy-camp-pune-557080
4605,Pune,Open Window Cakes	,Karve Nagar,₹400 for two,"Bakery, Desserts",4.3,20+,True,2023-09-01 23:55:00,₹100 OFF,SERVICEABLE,https://www.swiggy.com/restaurants/open-window-cakes-karve-road-karve-nagar-pune-641922
4606,Pune,JOGESHWARI MISAL AND BHEL,Koregaon Park,₹200 for two,"Indian, Snacks, Beverages, Sweets",4,2,True,2023-09-01 23:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/jogeshwari-misal-and-bhel-dhole-patil-road-koregaon-park-pune-739758
4607,Pune,Cafe Irani	,Camp,₹200 for two,Indian,,,True,2023-09-01 21:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/cafe-irani-mg-road-camp-pune-628230
4608,Pune,Aasing's Kitchen,Erandwane,₹150 for two,Continental,4.7,100+,True,2023-09-01 22:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/aasings-kitchen-shantisheela-society-road-erandwane-pune-223507
4609,Pune,Arabian Bites,Camp,₹400 for two,"Arabian, Burgers, Cafe",4.2,20+,True,2023-09-01 23:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/arabian-bites-dastur-meher-road-camp-pune-676481
4610,Pune,Supreme Snacks,Erandwane,₹400 for two,Fast Food,3.8,500+,True,2023-09-01 23:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/supreme-snacks-karve-road-erandwane-pune-20702
4611,Pune,Largo Pizzeria,Shivaji Nagar,₹600 for two,Pizzas,4.5,10+,True,2023-09-01 19:00:00,₹125 OFF,SERVICEABLE,https://www.swiggy.com/restaurants/largo-pizzeria-prabhat-road-shivaji-nagar-pune-693690
4612,Pune,La Bouchee d'Or,Dhole Patil Road,₹400 for two,"Bakery, Desserts",4.6,1K+,True,2023-09-01 19:30:00,₹125 OFF,SERVICEABLE,https://www.swiggy.com/restaurants/la-bouchee-dor-bund-garden-road-dhole-patil-road-pune-45668
4613,Pune,Shree Wadewale,Parvati,₹150 for two,"South Indian, Snacks",4.1,100+,True,2023-09-01 20:00:00,20% OFF,SERVICEABLE,https://www.swiggy.com/restaurants/shree-wadewale-adarash-nagar-parvati-pune-381263
4614,Pune,Hindavi Swarajya Special Tupatil Sabudane Wade,Shivajinagar,₹100 for two,"Snacks, Maharashtrian, Fast Food",4.4,100+,True,2023-09-01 19:30:00,,SERVICEABLE,https://www.swiggy.com/restaurants/hindavi-swarajya-special-tupatil-sabudane-wade-jm-road-shivajinagar-pune-409927
4615,Pune,Cafe Chokolade,MG Road,₹120 for two,"Desserts, Ice Cream",4.6,100+,True,2023-09-01 23:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/cafe-chokolade-mg-road-pune-243711
4616,Pune,Kiosk Kaffee,Shivaji Nagar,₹350 for two,Beverages,4.4,20+,True,2023-09-01 23:00:00,50% OFF,SERVICEABLE,https://www.swiggy.com/restaurants/kiosk-kaffee-apte-road-shivaji-nagar-pune-628451
4617,Pune,House of Candy,Camp Area,₹400 for two,Desserts,,,True,2023-09-01 22:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/house-of-candy-moledina-road-camp-area-pune-518729
4618,Pune,Piazza pizza by Little Italy,Camp,₹950 for two,"Fast Food, Italian, Pizzas, Pastas, Desserts",3.9,100+,True,2023-09-01 22:30:00,20% OFF,SERVICEABLE,https://www.swiggy.com/restaurants/piazza-pizza-by-little-italy-camp-pune-557080
4619,Pune,Open Window Cakes	,Karve Nagar,₹400 for two,"Bakery, Desserts",4.3,20+,True,2023-09-01 23:55:00,₹100 OFF,SERVICEABLE,https://www.swiggy.com/restaurants/open-window-cakes-karve-road-karve-nagar-pune-641922
4620,Pune,Top In Town,JM Road,₹400 for two,"Bengali, Indian, Chinese",4.4,1K+,True,2023-09-01 23:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/top-in-town-r-deccan-mall-jm-road-pune-33807
4621,Pune,Cafe Irani	,Camp,₹200 for two,Indian,,,True,2023-09-01 21:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/cafe-irani-mg-road-camp-pune-628230
4622,Pune,Aasing's Kitchen,Erandwane,₹150 for two,Continental,4.7,100+,True,2023-09-01 22:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/aasings-kitchen-shantisheela-society-road-erandwane-pune-223507
4623,Pune,Arabian Bites,Camp,₹400 for two,"Arabian, Burgers, Cafe",4.2,20+,True,2023-09-01 23:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/arabian-bites-dastur-meher-road-camp-pune-676481
4624,Pune,Supreme Snacks,Erandwane,₹400 for two,Fast Food,3.8,500+,True,2023-09-01 23:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/supreme-snacks-karve-road-erandwane-pune-20702
4625,Pune,Largo Pizzeria,Shivaji Nagar,₹600 for two,Pizzas,4.5,10+,True,2023-09-01 19:00:00,₹125 OFF,SERVICEABLE,https://www.swiggy.com/restaurants/largo-pizzeria-prabhat-road-shivaji-nagar-pune-693690
4626,Pune,La Bouchee d'Or,Dhole Patil Road,₹400 for two,"Bakery, Desserts",4.6,1K+,True,2023-09-01 19:30:00,₹125 OFF,SERVICEABLE,https://www.swiggy.com/restaurants/la-bouchee-dor-bund-garden-road-dhole-patil-road-pune-45668
4627,Pune,Shree Wadewale,Parvati,₹150 for two,"South Indian, Snacks",4.1,100+,True,2023-09-01 20:00:00,20% OFF,SERVICEABLE,https://www.swiggy.com/restaurants/shree-wadewale-adarash-nagar-parvati-pune-381263
4628,Pune,Hindavi Swarajya Special Tupatil Sabudane Wade,Shivajinagar,₹100 for two,"Snacks, Maharashtrian, Fast Food",4.4,100+,True,2023-09-01 19:30:00,,SERVICEABLE,https://www.swiggy.com/restaurants/hindavi-swarajya-special-tupatil-sabudane-wade-jm-road-shivajinagar-pune-409927
4629,Pune,Cafe Chokolade,MG Road,₹120 for two,"Desserts, Ice Cream",4.6,100+,True,2023-09-01 23:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/cafe-chokolade-mg-road-pune-243711
4630,Pune,Kiosk Kaffee,Shivaji Nagar,₹350 for two,Beverages,4.4,20+,True,2023-09-01 23:00:00,50% OFF,SERVICEABLE,https://www.swiggy.com/restaurants/kiosk-kaffee-apte-road-shivaji-nagar-pune-628451
4631,Pune,House of Candy,Camp Area,₹400 for two,Desserts,,,True,2023-09-01 22:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/house-of-candy-moledina-road-camp-area-pune-518729
4632,Pune,Piazza pizza by Little Italy,Camp,₹950 for two,"Fast Food, Italian, Pizzas, Pastas, Desserts",3.9,100+,True,2023-09-01 22:30:00,20% OFF,SERVICEABLE,https://www.swiggy.com/restaurants/piazza-pizza-by-little-italy-camp-pune-557080
4633,Pune,Open Window Cakes	,Karve Nagar,₹400 for two,"Bakery, Desserts",4.3,20+,True,2023-09-01 23:55:00,₹100 OFF,SERVICEABLE,https://www.swiggy.com/restaurants/open-window-cakes-karve-road-karve-nagar-pune-641922
4634,Pune,Top In Town,JM Road,₹400 for two,"Bengali, Indian, Chinese",4.4,1K+,True,2023-09-01 23:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/top-in-town-r-deccan-mall-jm-road-pune-33807
4635,Pune,Banglore Iyanger Bakery,Senapati Bapat Road,₹200 for two,"Bakery, Desserts",3.9,20+,True,2023-09-01 23:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/banglore-iyanger-bakery-janwadi-senapati-bapat-road-pune-184584
4636,Pune,Aasing's Kitchen,Erandwane,₹150 for two,Continental,4.7,100+,True,2023-09-01 22:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/aasings-kitchen-shantisheela-society-road-erandwane-pune-223507
4637,Pune,Arabian Bites,Camp,₹400 for two,"Arabian, Burgers, Cafe",4.2,20+,True,2023-09-01 23:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/arabian-bites-dastur-meher-road-camp-pune-676481
4638,Pune,Supreme Snacks,Erandwane,₹400 for two,Fast Food,3.8,500+,True,2023-09-01 23:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/supreme-snacks-karve-road-erandwane-pune-20702
4639,Pune,Largo Pizzeria,Shivaji Nagar,₹600 for two,Pizzas,4.5,10+,True,2023-09-01 19:00:00,₹125 OFF,SERVICEABLE,https://www.swiggy.com/restaurants/largo-pizzeria-prabhat-road-shivaji-nagar-pune-693690
4640,Pune,La Bouchee d'Or,Dhole Patil Road,₹400 for two,"Bakery, Desserts",4.6,1K+,True,2023-09-01 19:30:00,₹125 OFF,SERVICEABLE,https://www.swiggy.com/restaurants/la-bouchee-dor-bund-garden-road-dhole-patil-road-pune-45668
4641,Pune,Shree Wadewale,Parvati,₹150 for two,"South Indian, Snacks",4.1,100+,True,2023-09-01 20:00:00,20% OFF,SERVICEABLE,https://www.swiggy.com/restaurants/shree-wadewale-adarash-nagar-parvati-pune-381263
4642,Pune,Hindavi Swarajya Special Tupatil Sabudane Wade,Shivajinagar,₹100 for two,"Snacks, Maharashtrian, Fast Food",4.4,100+,True,2023-09-01 19:30:00,,SERVICEABLE,https://www.swiggy.com/restaurants/hindavi-swarajya-special-tupatil-sabudane-wade-jm-road-shivajinagar-pune-409927
4643,Pune,Cafe Chokolade,MG Road,₹120 for two,"Desserts, Ice Cream",4.6,100+,True,2023-09-01 23:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/cafe-chokolade-mg-road-pune-243711
4644,Pune,Kiosk Kaffee,Shivaji Nagar,₹350 for two,Beverages,4.4,20+,True,2023-09-01 23:00:00,50% OFF,SERVICEABLE,https://www.swiggy.com/restaurants/kiosk-kaffee-apte-road-shivaji-nagar-pune-628451
4645,Pune,House of Candy,Camp Area,₹400 for two,Desserts,,,True,2023-09-01 22:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/house-of-candy-moledina-road-camp-area-pune-518729
4646,Pune,Piazza pizza by Little Italy,Camp,₹950 for two,"Fast Food, Italian, Pizzas, Pastas, Desserts",3.9,100+,True,2023-09-01 22:30:00,20% OFF,SERVICEABLE,https://www.swiggy.com/restaurants/piazza-pizza-by-little-italy-camp-pune-557080
4647,Pune,Open Window Cakes	,Karve Nagar,₹400 for two,"Bakery, Desserts",4.3,20+,True,2023-09-01 23:55:00,₹100 OFF,SERVICEABLE,https://www.swiggy.com/restaurants/open-window-cakes-karve-road-karve-nagar-pune-641922
4648,Pune,Top In Town,JM Road,₹400 for two,"Bengali, Indian, Chinese",4.4,1K+,True,2023-09-01 23:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/top-in-town-r-deccan-mall-jm-road-pune-33807
4649,Pune,Banglore Iyanger Bakery,Senapati Bapat Road,₹200 for two,"Bakery, Desserts",3.9,20+,True,2023-09-01 23:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/banglore-iyanger-bakery-janwadi-senapati-bapat-road-pune-184584
4650,Pune,Indore Foods,Erandwane,₹100 for two,Street Food,4.2,10K+,True,2023-09-01 20:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/indore-foods-erandwane-pune-22713
4651,Pune,Arabian Bites,Camp,₹400 for two,"Arabian, Burgers, Cafe",4.2,20+,True,2023-09-01 23:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/arabian-bites-dastur-meher-road-camp-pune-676481
4652,Pune,Supreme Snacks,Erandwane,₹400 for two,Fast Food,3.8,500+,True,2023-09-01 23:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/supreme-snacks-karve-road-erandwane-pune-20702
4653,Pune,Largo Pizzeria,Shivaji Nagar,₹600 for two,Pizzas,4.5,10+,True,2023-09-01 19:00:00,₹125 OFF,SERVICEABLE,https://www.swiggy.com/restaurants/largo-pizzeria-prabhat-road-shivaji-nagar-pune-693690
4654,Pune,La Bouchee d'Or,Dhole Patil Road,₹400 for two,"Bakery, Desserts",4.6,1K+,True,2023-09-01 19:30:00,₹125 OFF,SERVICEABLE,https://www.swiggy.com/restaurants/la-bouchee-dor-bund-garden-road-dhole-patil-road-pune-45668
4655,Pune,Shree Wadewale,Parvati,₹150 for two,"South Indian, Snacks",4.1,100+,True,2023-09-01 20:00:00,20% OFF,SERVICEABLE,https://www.swiggy.com/restaurants/shree-wadewale-adarash-nagar-parvati-pune-381263
4656,Pune,Hindavi Swarajya Special Tupatil Sabudane Wade,Shivajinagar,₹100 for two,"Snacks, Maharashtrian, Fast Food",4.4,100+,True,2023-09-01 19:30:00,,SERVICEABLE,https://www.swiggy.com/restaurants/hindavi-swarajya-special-tupatil-sabudane-wade-jm-road-shivajinagar-pune-409927
4657,Pune,Cafe Chokolade,MG Road,₹120 for two,"Desserts, Ice Cream",4.6,100+,True,2023-09-01 23:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/cafe-chokolade-mg-road-pune-243711
4658,Pune,Kiosk Kaffee,Shivaji Nagar,₹350 for two,Beverages,4.4,20+,True,2023-09-01 23:00:00,50% OFF,SERVICEABLE,https://www.swiggy.com/restaurants/kiosk-kaffee-apte-road-shivaji-nagar-pune-628451
4659,Pune,House of Candy,Camp Area,₹400 for two,Desserts,,,True,2023-09-01 22:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/house-of-candy-moledina-road-camp-area-pune-518729
4660,Pune,Piazza pizza by Little Italy,Camp,₹950 for two,"Fast Food, Italian, Pizzas, Pastas, Desserts",3.9,100+,True,2023-09-01 22:30:00,20% OFF,SERVICEABLE,https://www.swiggy.com/restaurants/piazza-pizza-by-little-italy-camp-pune-557080
4661,Pune,Open Window Cakes	,Karve Nagar,₹400 for two,"Bakery, Desserts",4.3,20+,True,2023-09-01 23:55:00,₹100 OFF,SERVICEABLE,https://www.swiggy.com/restaurants/open-window-cakes-karve-road-karve-nagar-pune-641922
4662,Pune,Top In Town,JM Road,₹400 for two,"Bengali, Indian, Chinese",4.4,1K+,True,2023-09-01 23:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/top-in-town-r-deccan-mall-jm-road-pune-33807
4663,Pune,Banglore Iyanger Bakery,Senapati Bapat Road,₹200 for two,"Bakery, Desserts",3.9,20+,True,2023-09-01 23:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/banglore-iyanger-bakery-janwadi-senapati-bapat-road-pune-184584
4664,Pune,Indore Foods,Erandwane,₹100 for two,Street Food,4.2,10K+,True,2023-09-01 20:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/indore-foods-erandwane-pune-22713
4665,Pune,Copper Chocs,Camp,₹400 for two,"Desserts, Bakery",4.8,100+,True,2023-09-01 20:30:00,,SERVICEABLE,https://www.swiggy.com/restaurants/copper-chocs-mg-road-camp-pune-161680
4666,Pune,Largo Pizzeria,Shivaji Nagar,₹600 for two,Pizzas,4.5,10+,True,2023-09-01 19:00:00,₹125 OFF,SERVICEABLE,https://www.swiggy.com/restaurants/largo-pizzeria-prabhat-road-shivaji-nagar-pune-693690
4667,Pune,La Bouchee d'Or,Dhole Patil Road,₹400 for two,"Bakery, Desserts",4.6,1K+,True,2023-09-01 19:30:00,₹125 OFF,SERVICEABLE,https://www.swiggy.com/restaurants/la-bouchee-dor-bund-garden-road-dhole-patil-road-pune-45668
4668,Pune,Shree Wadewale,Parvati,₹150 for two,"South Indian, Snacks",4.1,100+,True,2023-09-01 20:00:00,20% OFF,SERVICEABLE,https://www.swiggy.com/restaurants/shree-wadewale-adarash-nagar-parvati-pune-381263
4669,Pune,Hindavi Swarajya Special Tupatil Sabudane Wade,Shivajinagar,₹100 for two,"Snacks, Maharashtrian, Fast Food",4.4,100+,True,2023-09-01 19:30:00,,SERVICEABLE,https://www.swiggy.com/restaurants/hindavi-swarajya-special-tupatil-sabudane-wade-jm-road-shivajinagar-pune-409927
4670,Pune,Cafe Chokolade,MG Road,₹120 for two,"Desserts, Ice Cream",4.6,100+,True,2023-09-01 23:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/cafe-chokolade-mg-road-pune-243711
4671,Pune,Kiosk Kaffee,Shivaji Nagar,₹350 for two,Beverages,4.4,20+,True,2023-09-01 23:00:00,50% OFF,SERVICEABLE,https://www.swiggy.com/restaurants/kiosk-kaffee-apte-road-shivaji-nagar-pune-628451
4672,Pune,House of Candy,Camp Area,₹400 for two,Desserts,,,True,2023-09-01 22:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/house-of-candy-moledina-road-camp-area-pune-518729
4673,Pune,Piazza pizza by Little Italy,Camp,₹950 for two,"Fast Food, Italian, Pizzas, Pastas, Desserts",3.9,100+,True,2023-09-01 22:30:00,20% OFF,SERVICEABLE,https://www.swiggy.com/restaurants/piazza-pizza-by-little-italy-camp-pune-557080
4674,Pune,Open Window Cakes	,Karve Nagar,₹400 for two,"Bakery, Desserts",4.3,20+,True,2023-09-01 23:55:00,₹100 OFF,SERVICEABLE,https://www.swiggy.com/restaurants/open-window-cakes-karve-road-karve-nagar-pune-641922
